source,memory,cardinality,total_elements,average_time,algorithm,hash_function,average_error,average_estimated_cardinality,nb_of_run
generator,512,1957,2000000,6.0985331535339355,HLL,xxHash32,0.043964755017341546,2043.0390255689374,1
generator,512,1957,2000000,4.964145660400391,HLL,Python Hash,0.012941107366214217,1982.3257471156812,1
generator,512,1957,2000000,8.188163042068481,HLL,RandomHashFamily,0.07133761662154332,2096.6077157283603,1
generator,16,187,20000,0.09596776962280273,HLL,SHA-256,0.22763569562207106,229.5678750813273,1
generator,16,187,20000,0.059001922607421875,HLL,xxHash32,0.11038375098013999,166.35823856671382,1
generator,16,187,20000,0.046903371810913086,HLL,Python Hash,0.09022369133504193,170.12816972034716,1
generator,16,187,20000,0.07846975326538086,HLL,RandomHashFamily,0.01314013380171389,184.5427949790795,1
generator,64,187,20000,0.0852203369140625,HLL,SHA-256,0.053946257543948696,197.0879501607184,1
generator,64,187,20000,0.06246232986450195,HLL,xxHash32,0.028586921959307246,192.34575440639045,1
generator,64,187,20000,0.04897046089172363,HLL,Python Hash,0.03876596165339807,194.24923482918544,1
generator,64,187,20000,0.07798004150390625,HLL,RandomHashFamily,0.1790086081666571,220.47460972716488,1
generator,256,187,20000,0.08398628234863281,HLL,SHA-256,0.0076291711664249065,185.57334499187854,1
generator,256,187,20000,0.05987048149108887,HLL,xxHash32,0.0076291711664249065,185.57334499187854,1
generator,256,187,20000,0.04811286926269531,HLL,Python Hash,0.04035544570391108,179.45353165336863,1
generator,256,187,20000,0.07849884033203125,HLL,RandomHashFamily,0.19423125221668439,223.32124416451998,1
generator,512,187,20000,0.08844256401062012,HLL,SHA-256,0.02037797335256976,183.18931898306946,1
generator,512,187,20000,0.0630645751953125,HLL,xxHash32,0.002662565822540825,187.49789980881513,1
generator,512,187,20000,0.05797123908996582,HLL,Python Hash,0.00503917741182684,186.05767382398838,1
generator,512,187,20000,0.08702683448791504,HLL,RandomHashFamily,0.04933360348976071,196.22538385258525,1generator,32,99,1000,0.00397944450378418,HLL,SHA-256,0.037947094139993844,102.75676231985939,1
generator,32,99,1000,0.004000425338745117,HLL,xxHash32,0.05334931969333047,104.28158264963972,1
generator,32,99,1000,0.0020294189453125,HLL,Python Hash,0.14207900790078995,113.0658217821782,1
generator,32,99,1000,0.003968000411987305,HLL,RandomHashFamily,0.06991285609720378,105.92137275362317,1
generator,128,99,1000,0.0050013065338134766,HLL,SHA-256,0.0921335966864112,108.12122607195471,1
generator,128,99,1000,0.00302886962890625,HLL,xxHash32,0.16303819697305721,82.85921849966734,1
generator,128,99,1000,0.0029723644256591797,HLL,Python Hash,0.023466347795649677,101.32316843176932,1
generator,128,99,1000,0.0040283203125,HLL,RandomHashFamily,0.4719459519551475,145.7226492435596,1
generator,1024,99,1000,0.003995180130004883,HLL,SHA-256,0.018208429906773443,100.80263456077057,1
generator,1024,99,1000,0.0029757022857666016,HLL,xxHash32,0.015175464625017562,97.49762900212326,1
generator,1024,99,1000,0.0030236244201660156,HLL,Python Hash,0.007068488772416525,99.69978038846924,1
generator,1024,99,1000,0.003974437713623047,HLL,RandomHashFamily,0.040524370264165124,103.01191265615235,1
generator,2048,99,1000,0.00400853157043457,HLL,SHA-256,0.014366841051403206,100.42231726408892,1
generator,2048,99,1000,0.00302886962890625,HLL,xxHash32,0.02802429814079864,96.22559448406093,1
generator,2048,99,1000,0.0029702186584472656,HLL,Python Hash,0.014366841051403206,100.42231726408892,1
generator,2048,99,1000,0.004033803939819336,HLL,RandomHashFamily,0.02497821275720483,101.47284306296328,1
generator,32,950,10000,0.04299759864807129,HLL,SHA-256,0.2521762772910406,710.4325365735115,1
generator,32,950,10000,0.029039621353149414,HLL,xxHash32,0.07727297782687605,876.5906710644678,1
generator,32,950,10000,0.02296733856201172,HLL,Python Hash,0.09809653606466351,856.8082907385697,1
generator,32,950,10000,0.03803229331970215,HLL,RandomHashFamily,0.010516199695379999,940.009610289389,1
generator,128,950,10000,0.04196667671203613,HLL,SHA-256,0.09337068841674073,861.2978460040963,1
generator,128,950,10000,0.029030561447143555,HLL,xxHash32,0.05320183770394207,1000.541745818745,1
generator,128,950,10000,0.022039175033569336,HLL,Python Hash,0.070041468950585,1016.5393955030557,1
generator,128,950,10000,0.03900003433227539,HLL,RandomHashFamily,0.04162938409842953,989.547914893508,1
generator,1024,950,10000,0.04200029373168945,HLL,SHA-256,0.026452711349889486,924.869924217605,1
generator,1024,950,10000,0.027998924255371094,HLL,xxHash32,0.044482434356880034,907.741687360964,1
generator,1024,950,10000,0.023043394088745117,HLL,Python Hash,0.005174831053091111,954.9160895004366,1
generator,1024,950,10000,0.03995633125305176,HLL,RandomHashFamily,0.1479619354043622,1090.563838634144,1
generator,2048,950,10000,0.04400014877319336,HLL,SHA-256,0.026817899955900237,924.5229950418948,1
generator,2048,950,10000,0.029027223587036133,HLL,xxHash32,0.03506815676739698,916.6852510709729,1
generator,2048,950,10000,0.023008108139038086,HLL,Python Hash,0.016599931897356472,965.7699353024886,1
generator,2048,950,10000,0.03799891471862793,HLL,RandomHashFamily,0.09995761458845914,855.0402661409638,1
generator,32,17207,100000,0.4260292053222656,HLL,SHA-256,0.23812686306360362,13109.551067264572,1
generator,32,17207,100000,0.28600096702575684,HLL,xxHash32,0.06686159834735568,18357.48752276295,1
generator,32,17207,100000,0.22900104522705078,HLL,Python Hash,0.13489908422656932,14885.791457713422,1
generator,32,17207,100000,0.38899922370910645,HLL,RandomHashFamily,0.2070885224640597,20770.372206039076,1
generator,128,17207,100000,0.41899943351745605,HLL,SHA-256,0.06857431152511137,16027.041821587409,1
generator,128,17207,100000,0.2849996089935303,HLL,xxHash32,0.0565741641822902,18180.471643084667,1
generator,128,17207,100000,0.23002958297729492,HLL,Python Hash,0.04379622218663593,16453.398404834556,1
generator,128,17207,100000,0.3790013790130615,HLL,RandomHashFamily,0.10041279039590727,15479.197115657624,1
generator,1024,17207,100000,0.4180300235748291,HLL,SHA-256,0.03368085006359082,17786.546387044207,1
generator,1024,17207,100000,0.28400087356567383,HLL,xxHash32,0.02044116743804024,16855.26883189364,1
generator,1024,17207,100000,0.22996759414672852,HLL,Python Hash,0.030787442225537698,17736.759518374827,1
generator,1024,17207,100000,0.3750011920928955,HLL,RandomHashFamily,0.007225089782610184,17082.677880110627,1
generator,2048,17207,100000,0.4180266857147217,HLL,SHA-256,0.01695502975877857,17498.745197059303,1
generator,2048,17207,100000,0.28096747398376465,HLL,xxHash32,0.03781041124555463,16556.39625369774,1
generator,2048,17207,100000,0.2240304946899414,HLL,Python Hash,0.03691981874502581,17842.27932114566,1
generator,2048,17207,100000,0.37300586700439453,HLL,RandomHashFamily,0.023784886206938048,17616.266536962783,1
generator,32,1000,100000,0.4240295886993408,HLL,SHA-256,0.24400571812774763,755.9942818722524,1
generator,32,1000,100000,0.2819695472717285,HLL,xxHash32,0.05052618122767137,949.4738187723286,1
generator,32,1000,100000,0.22303104400634766,HLL,Python Hash,0.07427805953134907,925.7219404686509,1
generator,32,1000,100000,0.38899874687194824,HLL,RandomHashFamily,0.1252453955715141,874.7546044284859,1
generator,128,1000,100000,0.4199693202972412,HLL,SHA-256,0.07964739227966083,920.3526077203392,1
generator,128,1000,100000,0.2850315570831299,HLL,xxHash32,0.045158409120001124,1045.1584091200011,1
generator,128,1000,100000,0.22500133514404297,HLL,Python Hash,0.06863596454994195,1068.635964549942,1
generator,128,1000,100000,0.37099742889404297,HLL,RandomHashFamily,0.12980723663452182,1129.8072366345218,1
generator,1024,1000,100000,0.41299962997436523,HLL,SHA-256,0.0167449950115938,983.2550049884062,1
generator,1024,1000,100000,0.28299784660339355,HLL,xxHash32,0.024551894324908858,975.4481056750911,1
generator,1024,1000,100000,0.22903156280517578,HLL,Python Hash,0.001705954623148955,1001.705954623149,1
generator,1024,1000,100000,0.3789680004119873,HLL,RandomHashFamily,0.12597947219551883,1125.9794721955188,1
generator,2048,1000,100000,0.4160306453704834,HLL,SHA-256,0.02136973986455257,978.6302601354474,1
generator,2048,1000,100000,0.2860291004180908,HLL,xxHash32,0.026201830191120507,973.7981698088795,1
generator,2048,1000,100000,0.22796964645385742,HLL,Python Hash,0.00786469785467807,1007.8646978546781,1
generator,2048,1000,100000,0.3699977397918701,HLL,RandomHashFamily,0.12666028225033177,873.3397177496682,1
generator,32,4568,500000,2.0880286693573,HLL,SHA-256,0.20807979840472596,5518.508519112788,1
generator,32,4568,500000,1.3810014724731445,HLL,xxHash32,0.09607306044505144,4129.138259887005,1
generator,32,4568,500000,1.0860028266906738,HLL,Python Hash,0.20524026922706787,3630.462450170754,1
generator,32,4568,500000,1.8059661388397217,HLL,RandomHashFamily,0.12474564710879367,5137.8381159929695,1
generator,128,4568,500000,2.064000129699707,HLL,SHA-256,0.047812999416157055,4349.590218666995,1
generator,128,4568,500000,1.3970022201538086,HLL,xxHash32,0.09322697583157998,4993.860825598657,1
generator,128,4568,500000,1.1000115871429443,HLL,Python Hash,0.0057858701711904995,4541.570145058002,1
generator,128,4568,500000,1.845970630645752,HLL,RandomHashFamily,0.1151985451711329,5094.226954341735,1
generator,1024,4568,500000,2.0510284900665283,HLL,SHA-256,0.027590183628771525,4694.031958816228,1
generator,1024,4568,500000,1.4030020236968994,HLL,xxHash32,0.018628488620933657,4653.094936020425,1
generator,1024,4568,500000,1.123028039932251,HLL,Python Hash,0.024870548835425617,4681.608667080224,1
generator,1024,4568,500000,1.8520004749298096,HLL,RandomHashFamily,0.17967143729816837,5388.739125578033,1
generator,2048,4568,500000,2.0799999237060547,HLL,SHA-256,0.015779370500054117,4495.919835555753,1
generator,2048,4568,500000,1.381969928741455,HLL,xxHash32,0.04249666801979979,4373.875220485555,1
generator,2048,4568,500000,1.0950288772583008,HLL,Python Hash,0.056621316526434304,4826.646173892752,1
generator,2048,4568,500000,1.8289990425109863,HLL,RandomHashFamily,0.2549068568030506,5732.414521876335,1
generator,32,3061,1000000,4.146989583969116,HLL,SHA-256,0.17275259049818414,2532.2043204850584,1
generator,32,3061,1000000,2.7229692935943604,HLL,xxHash32,0.2660463905707232,2246.6319984630163,1
generator,32,3061,1000000,2.142031669616699,HLL,Python Hash,0.14113567062064175,2628.9837122302156,1
generator,32,3061,1000000,3.6329894065856934,HLL,RandomHashFamily,0.08901191437238923,2788.5345301061166,1
generator,128,3061,1000000,4.09403395652771,HLL,SHA-256,0.025420374865044323,2983.1882325380993,1
generator,128,3061,1000000,2.740996837615967,HLL,xxHash32,0.012148739498427139,3098.1872916046855,1
generator,128,3061,1000000,2.154036521911621,HLL,Python Hash,0.015230252560034803,3014.3801969137335,1
generator,128,3061,1000000,3.6799697875976562,HLL,RandomHashFamily,0.06407899324928905,2864.8542016639262,1
generator,1024,3061,1000000,4.091999530792236,HLL,SHA-256,0.03819053023108323,3177.9012130373458,1
generator,1024,3061,1000000,2.7660279273986816,HLL,xxHash32,0.006126477014338399,3042.24685385911,1
generator,1024,3061,1000000,2.1519994735717773,HLL,Python Hash,0.004911342835512175,3076.0336204195028,1
generator,1024,3061,1000000,3.6690001487731934,HLL,RandomHashFamily,0.08731413238960992,3328.268559244596,1
generator,2048,3061,1000000,4.097000598907471,HLL,SHA-256,0.016858263204363934,3112.603143668558,1
generator,2048,3061,1000000,2.740968942642212,HLL,xxHash32,0.04718167421920342,2916.5768952150183,1
generator,2048,3061,1000000,2.179030179977417,HLL,Python Hash,0.0022801399551415306,3054.020491597312,1
generator,2048,3061,1000000,3.674999952316284,HLL,RandomHashFamily,0.11825460144824097,3422.9773350330656,1
generator,32,1909,2000000,8.136029481887817,HLL,SHA-256,0.09572285738633667,1726.2650652494833,1
generator,32,1909,2000000,5.4170379638671875,HLL,xxHash32,0.09116122194881968,1734.9732272997032,1
generator,32,1909,2000000,4.290427923202515,HLL,Python Hash,0.23315305908050132,1463.910810215323,1
generator,32,1909,2000000,7.247028827667236,HLL,RandomHashFamily,0.10861854422803334,1701.6471990686844,1
generator,128,1909,2000000,8.077005624771118,HLL,SHA-256,0.0021004778716596137,1904.9901877430018,1
generator,128,1909,2000000,5.463000059127808,HLL,xxHash32,0.06019198080823287,2023.9064913629165,1
generator,128,1909,2000000,4.312037229537964,HLL,Python Hash,0.0438197189102436,1992.651843399655,1
generator,128,1909,2000000,7.25700306892395,HLL,RandomHashFamily,0.10910667485725419,1700.7153576975018,1
generator,1024,1909,2000000,8.097030878067017,HLL,SHA-256,0.026785005780700623,1960.1325760353575,1
generator,1024,1909,2000000,5.522037982940674,HLL,xxHash32,0.004269700296280099,1900.8491421344013,1
generator,1024,1909,2000000,4.312000751495361,HLL,Python Hash,0.005883407154097773,1920.2314242571726,1
generator,1024,1909,2000000,7.205967903137207,HLL,RandomHashFamily,0.0908534173829788,2082.4391737841065,1
generator,2048,1909,2000000,8.223001480102539,HLL,SHA-256,0.00043592404445946115,1909.832179000873,1
generator,2048,1909,2000000,5.432006120681763,HLL,xxHash32,0.009793853706190408,1927.6964667251175,1
generator,2048,1909,2000000,4.30502986907959,HLL,Python Hash,0.008451998633071202,1925.134865390533,1
generator,2048,1909,2000000,7.180001497268677,HLL,RandomHashFamily,0.09064138451967622,2082.034403048062,1
generator,32,191,20000,0.08496212959289551,HLL,SHA-256,0.101026920945668,171.7038580993774,1
generator,32,191,20000,0.0550081729888916,HLL,xxHash32,0.09187584847903102,208.54828705949492,1
generator,32,191,20000,0.044999122619628906,HLL,Python Hash,0.08806508317569961,174.17956911344137,1
generator,32,191,20000,0.07303333282470703,HLL,RandomHashFamily,0.05425632451933664,180.6370420168067,1
generator,128,191,20000,0.08199858665466309,HLL,SHA-256,0.04289400488563803,199.19275493315686,1
generator,128,191,20000,0.056001901626586914,HLL,xxHash32,0.04968842090255357,181.50951160761227,1
generator,128,191,20000,0.04503202438354492,HLL,Python Hash,0.04968842090255357,181.50951160761227,1
generator,128,191,20000,0.07599663734436035,HLL,RandomHashFamily,0.18013842802013907,225.40643975184656,1
generator,1024,191,20000,0.08300566673278809,HLL,SHA-256,0.017411610524273403,194.32561761013622,1
generator,1024,191,20000,0.05700540542602539,HLL,xxHash32,0.00784759542039363,189.50110927470482,1
generator,1024,191,20000,0.04303741455078125,HLL,Python Hash,0.00784759542039363,189.50110927470482,1
generator,1024,191,20000,0.07403063774108887,HLL,RandomHashFamily,0.0110856433661318,193.11735788293117,1
generator,2048,191,20000,0.08499956130981445,HLL,SHA-256,0.026677728016327375,196.09544605111853,1
generator,2048,191,20000,0.05499839782714844,HLL,xxHash32,0.013578469240783504,188.40651237501035,1
generator,2048,191,20000,0.04400157928466797,HLL,Python Hash,0.013578469240783504,188.40651237501035,1
generator,2048,191,20000,0.07699799537658691,HLL,RandomHashFamily,0.026677728016327375,196.09544605111853,1
